Dti,Cscore_b,Curr_rte,Act_upb,Next_stat,UMP,yqtr,QGT_UMP,QDT_UMP,AG_UMP,lagging_UMP,QGT_GDP,QRT_GDP,AG_GDP,GDP_Annual_Rate,Ggr,CLTV,HS,PPI,Permits,Orig_chn,Orig_rt,Orig_trm,Num_bo
32,633,6.875,133185.58,CUR,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,86.428071486,567.67,176.90,623.33,B,6.875,360,2
32,633,6.875,132055.47,CUR,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,88.644017431,579.67,184.63,574.00,B,6.875,360,2
32,633,6.875,131000.96,DEL,9.1,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,89.921165555,574.33,203.70,611.67,B,6.875,360,2
32,633,6.875,130592.93,DEL,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,90.412322621,619.33,203.83,626.00,B,6.875,360,2
32,633,6.875,130037.9,CUR,8.5,2011Q4,-0.04159,-0.36667,-9.12%,-0.066666667,0.01153,1.01159,1.61%,4.72%,0.0114599959,91.34157227,671.67,200.77,691.33,B,6.875,360,2
32,633,6.875,128889.06,CUR,7.8,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,86.582090445,780.33,202.40,873.00,B,6.875,360,2
32,633,6.875,127839.83,DEL,7.5,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,81.839355578,953.33,203.60,952.00,B,6.875,360,2
32,633,6.875,127532.27,DEL,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,79.396002291,868.00,203.97,985.67,B,6.875,360,2
32,633,6.875,127064.28,DEL,7.2,2013Q3,-0.04064,-0.30000,-9.96%,-0.2,0.00780,1.00783,1.92%,3.17%,0.0077732548,77.088966863,882.33,204.17,988.33,B,6.875,360,2
32,633,6.875,126427.68,CUR,6.7,2013Q4,-0.04236,-0.30000,-11.11%,-0.3,0.00795,1.00798,2.61%,3.23%,0.0079192739,75.387793085,"1,009.00",201.90,"1,026.00",B,6.875,360,2
32,633,6.875,125445.09,CUR,6.1,2014Q2,-0.07257,-0.46667,-17.70%,-0.266666667,0.01345,1.01354,2.67%,5.53%,0.0133560154,73.403068975,987.00,208.20,"1,039.33",B,6.875,360,2
32,633,6.875,124428.25,CUR,5.6,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,71.067999362,"1,049.33",200.43,"1,074.33",B,6.875,360,2
32,633,6.875,122286.94,DEL,5,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,66.47568927,"1,125.33",185.57,"1,204.00",B,6.875,360,2
32,633,6.875,121728.27,DEL,5,2016Q1,-0.02007,-0.10000,-10.84%,-0.066666667,0.00502,1.00503,1.62%,2.03%,0.0050087034,65.562029975,"1,140.00",182.00,"1,157.33",B,6.875,360,2
32,633,6.875,121159.95,DEL,4.9,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,64.58523089,"1,163.00",185.37,"1,185.67",B,6.875,360,2
32,633,6.875,120581.81,DEL,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,63.301647121,"1,157.33",187.07,"1,226.00",B,6.875,360,2
32,633,6.875,119993.67,CUR,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,62.00183655,"1,246.00",187.07,"1,252.67",B,6.875,360,2
32,633,6.875,118167.56,DEL,4.2,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,58.53042471,"1,181.33",194.03,"1,277.00",B,6.875,360,2
32,633,6.875,117748.85,DEL,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,57.323345654,"1,251.67",195.70,"1,316.67",B,6.875,360,2
47,654,6.5,222188,DEL,9.8,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,112.28645516,618.00,182.07,657.67,R,6.5,360,2
55,610,5.875,,DEL,4.7,2007Q3,0.03637,0.16667,0.72%,0,0.00542,1.00543,2.22%,2.19%,0.0054033584,77.30068087,"1,289.00",173.67,"1,314.33",B,5.875,360,1
55,610,5.875,197767.62,CUR,5,2007Q4,0.02817,0.13333,8.27%,0.1666666667,0.00606,1.00608,1.97%,2.45%,0.0060416952,78.240786676,"1,166.00",177.43,"1,188.33",B,5.875,360,1
55,610,5.875,196498.58,DEL,5.6,2008Q2,0.06454,0.33333,18.52%,0.2,0.00515,1.00516,1.09%,2.08%,0.0051373424,82.130066604,"1,010.67",196.00,"1,061.00",B,5.875,360,1
55,610,5.875,195849.97,DEL,6.1,2008Q3,0.11778,0.66667,28.57%,0.3333333333,-0.00543,0.99459,0.00%,-2.15%,-0.005443022,84.262905899,862.33,200.47,858.67,B,5.875,360,1
55,610,5.875,195191.8,DEL,7.3,2008Q4,0.13492,0.86667,43.06%,0.6666666667,-0.02188,0.97836,-2.75%,-8.38%,-0.022116676,87.639083513,663.00,178.03,638.67,B,5.875,360,1
55,610,5.875,194523.91,DEL,8.7,2009Q1,0.18555,1.40000,65.33%,0.8666666667,-0.01129,0.98877,-3.29%,-4.42%,-0.011354426,90.251376441,525.67,169.53,538.67,B,5.875,360,1
55,610,5.875,193846.17,DEL,9.5,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,90.283695792,534.33,171.33,559.33,B,5.875,360,1
55,610,5.875,193388.79,DEL,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,90.113265228,588.33,173.87,606.67,B,5.875,360,1
55,610,5.875,192694.29,CUR,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,89.84427526,567.67,176.90,623.33,B,5.875,360,1
55,610,5.875,191033.66,DEL,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,90.42514101,602.00,184.23,599.67,B,5.875,360,1
55,610,5.875,190548.67,DEL,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,91.901564554,579.67,184.63,574.00,B,5.875,360,1
55,610,5.875,189564.37,DEL,9.3,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,92.039519892,542.33,188.00,583.33,B,5.875,360,1
55,610,5.875,189064.97,DEL,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,93.16040675,582.33,195.90,567.00,B,5.875,360,1
55,610,5.875,188051.4,DEL,9.1,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,92.744458154,574.33,203.70,611.67,B,5.875,360,1
55,610,5.875,187537.14,DEL,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,93.286585401,619.33,203.83,626.00,B,5.875,360,1
55,610,5.875,186756.27,DEL,8.5,2011Q4,-0.04159,-0.36667,-9.12%,-0.066666667,0.01153,1.01159,1.61%,4.72%,0.0114599959,94.253540928,671.67,200.77,691.33,B,5.875,360,1
55,610,5.875,185697.16,DEL,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,92.878373238,707.33,202.17,752.00,B,5.875,360,1
55,610,5.875,184889.13,DEL,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,90.427726386,739.33,201.80,774.00,B,5.875,360,1
51,648,6.625,206755.79,CUR,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,75.962507098,707.33,202.17,752.00,R,6.625,360,2
43,631,5.875,315855.65,DEL,4.5,2006Q4,-0.04412,-0.20000,-10.74%,0,0.00848,1.00852,2.59%,3.45%,0.0084466978,68.823449702,"1,570.00",164.13,"1,581.00",C,5.875,360,1
43,631,5.875,314605.97,DEL,4.5,2007Q1,0.01493,0.06667,-4.93%,-0.2,0.00235,1.00235,1.48%,0.95%,0.0023493984,68.184999569,"1,461.33",166.70,"1,606.67",C,5.875,360,1
43,631,5.875,314262.18,CUR,4.4,2007Q2,0.00000,0.00000,-2.88%,0.0666666667,0.00571,1.00573,1.83%,2.31%,0.0056960927,69.233756542,"1,451.00",172.83,"1,456.67",C,5.875,360,1
45,666,6.75,399586.16,CUR,9.8,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,79.975152395,618.00,182.07,657.67,B,6.75,360,1
42,648,4.125,337140.66,PPY,4.3,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,76.532604093,"1,172.00",193.13,"1,263.33",R,4.125,360,2
21,649,4.5,46743.05,DEL,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,49.613931769,"1,251.67",195.70,"1,316.67",R,4.5,180,2
21,649,4.5,45893.33,DEL,4,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,47.966716603,"1,312.33",198.83,"1,370.67",R,4.5,180,2
21,649,4.5,45034.01,DEL,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,46.575049285,"1,264.33",202.57,"1,344.67",R,4.5,180,2
21,649,4.5,44164.99,CUR,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,45.223564639,"1,240.33",203.77,"1,293.00",R,4.5,180,2
42,664,5.25,211255.88,DEL,5.6,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,51.992021783,"1,158.00",193.03,"1,271.33",R,5.25,360,1
42,664,5.25,210643.51,CUR,5.1,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,51.232221647,"1,166.67",191.63,"1,149.00",R,5.25,360,1
42,664,5.25,206530.1,DEL,4.9,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,47.764934163,"1,157.33",187.07,"1,226.00",R,5.25,360,1
42,664,5.25,205876.29,CUR,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,46.858094963,"1,246.00",187.07,"1,252.67",R,5.25,360,1
42,664,5.25,201478.4,CUR,4.2,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,43.243078654,"1,251.67",195.70,"1,316.67",R,5.25,360,1
42,664,5.25,192665.45,CUR,3.5,2019Q4,-0.02791,-0.10000,-7.02%,0,0.00526,1.00527,2.33%,2.13%,0.0052470168,38.108781834,"1,432.67",198.87,"1,490.00",R,5.25,360,1
30,659,4.75,68640.11,SDQ,7.8,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,72.878830825,780.33,202.40,873.00,R,4.75,180,2
47,659,6.5,175280.97,CUR,4.6,2007Q2,0.00000,0.00000,-2.88%,0.0666666667,0.00571,1.00573,1.83%,2.31%,0.0056960927,75.913902714,"1,451.00",172.83,"1,456.67",R,6.5,360,2
47,659,6.5,168615.38,CUR,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,90.337881448,602.00,184.23,599.67,R,6.5,360,2
34,641,5,399326.41,CUR,5,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,85.830657877,"1,125.33",185.57,"1,204.00",C,5,360,1
34,641,5,383885.61,CUR,4,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,72.763259703,"1,312.33",198.83,"1,370.67",C,5,360,1
34,641,5,380786.93,DEL,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,70.711260994,"1,240.33",203.77,"1,293.00",C,5,360,1
34,641,5,378960.42,DEL,3.9,2018Q4,0.00881,0.03333,-8.06%,-0.166666667,0.00271,1.00271,2.52%,1.09%,0.002705985,69.796042798,"1,176.00",202.63,"1,306.67",C,5,360,1
34,641,5,377730.02,DEL,3.8,2019Q1,0.01739,0.06667,-4.92%,0.0333333333,0.00762,1.00765,2.65%,3.10%,0.0075939592,69.075728501,"1,204.00",199.70,"1,316.00",C,5,360,1
34,641,5,375238.33,DEL,3.7,2019Q2,-0.06224,-0.23333,-7.63%,0.0666666667,0.00498,1.00500,2.28%,2.01%,0.0049721215,68.138819776,"1,256.67",201.37,"1,313.67",C,5,360,1
28,640,4,279474.9,SDQ,5.6,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,53.680472081,"1,049.33",200.43,"1,074.33",R,4,360,1
41,663,6.375,,PPY,6.1,2008Q3,0.11778,0.66667,28.57%,0.3333333333,-0.00543,0.99459,0.00%,-2.15%,-0.005443022,93.5244662,862.33,200.47,858.67,B,6.375,360,2
27,605,5.375,202294.42,CUR,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,68.790270011,739.33,201.80,774.00,C,5.375,360,1
27,605,5.375,195615.26,CUR,6.1,2014Q2,-0.07257,-0.46667,-17.70%,-0.266666667,0.01345,1.01354,2.67%,5.53%,0.0133560154,57.179467654,987.00,208.20,"1,039.33",C,5.375,360,1
27,605,5.375,192920.02,DEL,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,54.467723854,977.00,191.53,"1,084.33",C,5.375,360,1
27,605,5.375,191997.24,CUR,5.3,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,53.698210651,"1,158.00",193.03,"1,271.33",C,5.375,360,1
27,605,5.375,190114.15,CUR,5,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,51.626661214,"1,125.33",185.57,"1,204.00",C,5.375,360,1
27,605,5.375,188179.88,CUR,4.9,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,50.109970163,"1,163.00",185.37,"1,185.67",C,5.375,360,1
27,605,5.375,186193.04,CUR,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,48.06030096,"1,246.00",187.07,"1,252.67",C,5.375,360,1
27,605,5.375,184108.56,DEL,4.3,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,46.331728101,"1,172.00",193.13,"1,263.33",C,5.375,360,1
27,605,5.375,183066.84,DEL,4.2,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,45.297049906,"1,181.33",194.03,"1,277.00",C,5.375,360,1
27,605,5.375,182011.07,CUR,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,44.26388045,"1,251.67",195.70,"1,316.67",C,5.375,360,1
27,605,5.375,179856.58,DEL,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,42.619084602,"1,264.33",202.57,"1,344.67",C,5.375,360,1
27,605,5.375,178757.47,CUR,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,41.938794008,"1,240.33",203.77,"1,293.00",C,5.375,360,1
27,605,5.375,175370.35,CUR,3.7,2019Q2,-0.06224,-0.23333,-7.63%,0.0666666667,0.00498,1.00500,2.28%,2.01%,0.0049721215,40.233588607,"1,256.67",201.37,"1,313.67",C,5.375,360,1
31,656,6.5,159029.02,DEL,8.6,2011Q4,-0.04159,-0.36667,-9.12%,-0.066666667,0.01153,1.01159,1.61%,4.72%,0.0114599959,97.531698543,671.67,200.77,691.33,C,6.5,360,4
31,656,6.5,158431.98,DEL,8.3,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,97.602501431,707.33,202.17,752.00,C,6.5,360,4
32,648,4.5,175906.6,DEL,5.9,2014Q3,-0.02174,-0.13333,-16.13%,-0.466666667,0.01214,1.01221,3.12%,4.97%,0.012062053,55.884259326,"1,030.67",207.13,"1,066.67",C,4.5,360,1
32,648,4.5,175070.31,DEL,5.6,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,54.902492519,"1,049.33",200.43,"1,074.33",C,4.5,360,1
32,648,4.5,174507.54,DEL,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,54.153154909,977.00,191.53,"1,084.33",C,4.5,360,1
32,648,4.5,173202.91,DEL,5.3,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,53.243629305,"1,158.00",193.03,"1,271.33",C,4.5,360,1
32,648,4.5,172626.11,CUR,5,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,52.339829034,"1,166.67",191.63,"1,149.00",C,4.5,360,1
32,648,4.5,168769.81,DEL,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,48.646593891,"1,157.33",187.07,"1,226.00",C,4.5,360,1
31,651,7,206282.97,CUR,4.6,2007Q2,0.00000,0.00000,-2.88%,0.0666666667,0.00571,1.00573,1.83%,2.31%,0.0056960927,61.440509333,"1,451.00",172.83,"1,456.67",R,7,360,2
32,615,6.75,385549.02,CUR,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,107.8244459,582.33,195.90,567.00,R,6.75,360,2
47,594,7.25,182372.45,DEL,6.1,2008Q3,0.11778,0.66667,28.57%,0.3333333333,-0.00543,0.99459,0.00%,-2.15%,-0.005443022,77.088072653,862.33,200.47,858.67,C,7.25,360,2
47,594,7.25,181909.53,DEL,7.3,2008Q4,0.13492,0.86667,43.06%,0.6666666667,-0.02188,0.97836,-2.75%,-8.38%,-0.022116676,80.242923382,663.00,178.03,638.67,C,7.25,360,2
47,594,7.25,181438.17,CUR,8.7,2009Q1,0.18555,1.40000,65.33%,0.8666666667,-0.01129,0.98877,-3.29%,-4.42%,-0.011354426,82.703622581,525.67,169.53,538.67,C,7.25,360,2
30,636,4.125,167789.63,CUR,3.8,2019Q1,0.01739,0.06667,-4.92%,0.0333333333,0.00762,1.00765,2.65%,3.10%,0.0075939592,58.803591454,"1,204.00",199.70,"1,316.00",C,4.125,360,2
45,659,6.625,179688.08,DEL,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,96.124669416,579.67,184.63,574.00,B,6.625,360,1
45,659,6.625,179049.28,SDQ,9.8,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,96.955216337,542.33,188.00,583.33,B,6.625,360,1
52,583,5.75,58661.44,DEL,9.6,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,56.044298222,602.00,184.23,599.67,B,5.75,360,1
52,583,5.75,58522.99,DEL,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,56.876333647,579.67,184.63,574.00,B,5.75,360,1
52,583,5.75,58242.07,CUR,9.8,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,57.296078459,542.33,188.00,583.33,B,5.75,360,1
52,583,5.75,56675.81,CUR,8.1,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,55.714110503,780.33,202.40,873.00,B,5.75,360,1
46,669,6.75,175862.6,DEL,9.6,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,108.983352,588.33,173.87,606.67,R,6.75,360,1
46,669,6.75,175352.23,DEL,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,108.76756734,567.67,176.90,623.33,R,6.75,360,1
46,669,6.75,175007.18,DEL,9.8,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,110.42375147,618.00,182.07,657.67,R,6.75,360,1
51,614,6.75,177938.43,CUR,9.5,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,76.431868575,534.33,171.33,559.33,B,6.75,360,1
41,651,3.75,233815.83,CUR,7.8,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,59.44292639,780.33,202.40,873.00,C,3.75,180,1
41,651,3.75,201270.66,CUR,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,43.05066195,977.00,191.53,"1,084.33",C,3.75,180,1
41,651,3.75,183819.42,DEL,4.9,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,37.083420224,"1,163.00",185.37,"1,185.67",C,3.75,180,1
41,651,3.75,180230.09,DEL,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,35.807563569,"1,157.33",187.07,"1,226.00",C,3.75,180,1
41,651,3.75,179026.16,SDQ,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,35.008779785,"1,246.00",187.07,"1,252.67",C,3.75,180,1
45,588,6.75,250353.41,CUR,9.3,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,87.196711416,542.33,188.00,583.33,C,6.75,360,2
45,588,6.75,248032.13,DEL,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,88.505205154,619.33,203.83,626.00,C,6.75,360,2
39,654,5.125,337785.78,CUR,5.3,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,81.835520911,"1,158.00",193.03,"1,271.33",C,5.125,360,1
45,654,4.625,232585.1,DEL,6.7,2014Q1,-0.03922,-0.26667,-13.79%,-0.3,-0.00283,0.99717,1.43%,-1.13%,-0.002835067,61.651091049,934.00,205.50,"1,027.33",C,4.625,360,1
45,654,4.625,231908.78,CUR,6.1,2014Q2,-0.07257,-0.46667,-17.70%,-0.266666667,0.01345,1.01354,2.67%,5.53%,0.0133560154,61.114743356,987.00,208.20,"1,039.33",C,4.625,360,1
45,654,4.625,228448.03,CUR,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,58.148801856,977.00,191.53,"1,084.33",C,4.625,360,1
45,654,4.625,217229.97,CUR,4.2,2017Q3,-0.01538,-0.06667,-12.24%,-0.2,0.00788,1.00791,2.42%,3.20%,0.0078459297,48.458659937,"1,181.33",194.03,"1,277.00",C,4.625,360,1
45,654,4.625,208570.45,DEL,3.7,2019Q2,-0.06224,-0.23333,-7.63%,0.0666666667,0.00498,1.00500,2.28%,2.01%,0.0049721215,43.13966864,"1,256.67",201.37,"1,313.67",C,4.625,360,1
45,654,4.625,207708.67,DEL,3.5,2019Q3,0.00000,0.00000,-3.54%,-0.233333333,0.00520,1.00522,2.07%,2.10%,0.0051907023,42.569799445,"1,287.67",199.43,"1,424.67",C,4.625,360,1
27,611,6.5,171633.42,DEL,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,89.749944793,602.00,184.23,599.67,R,6.5,360,1
27,611,6.5,170971.57,SDQ,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,91.094869565,579.67,184.63,574.00,R,6.5,360,1
43,635,5.25,98027.91,DEL,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,70.485881808,579.67,184.63,574.00,B,5.25,180,1
43,635,5.25,96679.95,CUR,9.8,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,70.367451238,542.33,188.00,583.33,B,5.25,180,1
26,667,6.375,201495.07,CUR,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,70.495729175,588.33,173.87,606.67,C,6.375,360,2
26,667,6.375,196185.04,PPY,9.1,2011Q2,0.00368,0.03333,-5.88%,-0.466666667,0.00712,1.00715,1.72%,2.89%,0.0070989775,72.647092343,574.33,203.70,611.67,C,6.375,360,2
30,662,4.25,124865.11,CUR,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,64.92498929,"1,264.33",202.57,"1,344.67",C,4.25,360,1
41,604,6.25,173427.44,DEL,9.6,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,89.498633491,588.33,173.87,606.67,B,6.25,360,2
41,604,6.25,172813.98,DEL,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,89.264528134,567.67,176.90,623.33,B,6.25,360,2
41,604,6.25,172445.83,DEL,9.8,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,90.608981104,618.00,182.07,657.67,B,6.25,360,2
17,650,6.375,126848.68,DEL,9.8,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,74.580278563,542.33,188.00,583.33,C,6.375,360,2
17,650,6.375,126340.98,CUR,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,75.243424598,582.33,195.90,567.00,C,6.375,360,2
