Dti,Cscore_b,Curr_rte,Act_upb,Next_stat,UMP,yqtr,QGT_UMP,QDT_UMP,AG_UMP,lagging_UMP,QGT_GDP,QRT_GDP,AG_GDP,GDP_Annual_Rate,Ggr,CLTV,HS,PPI,Permits,Orig_chn,Orig_rt,Orig_trm,Num_bo
35,701,4.5,33927.21,CUR,7.8,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,85.845713477,780.33,202.40,873.00,C,4.5,360,1
35,701,4.5,32605.45,CUR,5.9,2014Q3,-0.02174,-0.13333,-16.13%,-0.466666667,0.01214,1.01221,3.12%,4.97%,0.012062053,71.061039452,"1,030.67",207.13,"1,066.67",C,4.5,360,1
35,701,4.5,32019.03,DEL,5,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,66.599041563,"1,166.67",191.63,"1,149.00",C,4.5,360,1
35,701,4.5,31801.63,DEL,5,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,65.116433903,"1,125.33",185.57,"1,204.00",C,4.5,360,1
35,701,4.5,31630.26,CUR,5,2016Q1,-0.02007,-0.10000,-10.84%,-0.066666667,0.00502,1.00503,1.62%,2.03%,0.0050087034,64.168540369,"1,140.00",182.00,"1,157.33",C,4.5,360,1
35,701,4.5,31299.11,CUR,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,61.89045237,"1,157.33",187.07,"1,226.00",C,4.5,360,1
35,701,4.5,30904.65,CUR,4.4,2017Q1,-0.04286,-0.20000,-7.43%,-0.133333333,0.00565,1.00567,2.10%,2.29%,0.0056359028,59.388555403,"1,224.67",191.27,"1,281.33",C,4.5,360,1
35,701,4.5,29980.89,CUR,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,53.567815754,"1,264.33",202.57,"1,344.67",C,4.5,360,1
35,701,4.5,29424.85,CUR,3.8,2019Q1,0.01739,0.06667,-4.92%,0.0333333333,0.00762,1.00765,2.65%,3.10%,0.0075939592,51.260761119,"1,204.00",199.70,"1,316.00",C,4.5,360,1
33,783,3.5,102879.23,CUR,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,38.313834159,868.00,203.97,985.67,R,3.5,180,1
31,812,4.125,83396.91,CUR,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,48.123126364,"1,251.67",195.70,"1,316.67",R,4.125,240,2
,703,6.75,302549.7,CUR,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,63.933304019,579.67,184.63,574.00,B,6.75,360,1
32,732,5.875,162484.84,CUR,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,60.834515303,"1,240.33",203.77,"1,293.00",C,5.875,360,1
36,777,2.875,,CUR,6.9,2013Q4,-0.04236,-0.30000,-11.11%,-0.3,0.00795,1.00798,2.61%,3.23%,0.0079192739,61.246982532,"1,009.00",201.90,"1,026.00",R,2.875,180,1
38,731,4.25,331936.01,CUR,5,2016Q1,-0.02007,-0.10000,-10.84%,-0.066666667,0.00502,1.00503,1.62%,2.03%,0.0050087034,67.283777816,"1,140.00",182.00,"1,157.33",C,4.25,360,1
20,685,4.875,224091.19,CUR,7.2,2013Q3,-0.04064,-0.30000,-9.96%,-0.2,0.00780,1.00783,1.92%,3.17%,0.0077732548,65.044315905,882.33,204.17,988.33,R,4.875,360,2
32,797,4,200712.33,CUR,5,2016Q1,-0.02007,-0.10000,-10.84%,-0.066666667,0.00502,1.00503,1.62%,2.03%,0.0050087034,74.709847466,"1,140.00",182.00,"1,157.33",C,4,360,1
46,699,4.625,410117.41,DEL,9.9,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,59.144916891,618.00,182.07,657.67,C,4.625,360,1
40,703,4.5,348555.42,CUR,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,75.99824505,977.00,191.53,"1,084.33",C,4.5,360,1
37,699,5.75,284650.37,CUR,4.7,2007Q3,0.03637,0.16667,0.72%,0,0.00542,1.00543,2.22%,2.19%,0.0054033584,56.739177317,"1,289.00",173.67,"1,314.33",C,5.75,360,2
37,699,5.75,272472.74,CUR,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,66.182534753,602.00,184.23,599.67,C,5.75,360,2
38,687,4.75,120284.81,DEL,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,45.313402341,"1,251.67",195.70,"1,316.67",R,4.75,360,2
38,687,4.75,119676.34,DEL,4,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,44.394381185,"1,312.33",198.83,"1,370.67",R,4.75,360,2
38,687,4.75,119266.67,DEL,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,43.778520896,"1,264.33",202.57,"1,344.67",R,4.75,360,2
38,687,4.75,118437.55,CUR,3.7,2018Q3,-0.04330,-0.16667,-12.40%,-0.133333333,0.00721,1.00724,3.13%,2.93%,0.0071844879,43.043279946,"1,240.33",203.77,"1,293.00",R,4.75,360,2
38,687,4.75,117169.05,DEL,3.8,2019Q1,0.01739,0.06667,-4.92%,0.0333333333,0.00762,1.00765,2.65%,3.10%,0.0075939592,41.933998457,"1,204.00",199.70,"1,316.00",R,4.75,360,2
38,687,4.75,116739.49,DEL,3.7,2019Q2,-0.06224,-0.23333,-7.63%,0.0666666667,0.00498,1.00500,2.28%,2.01%,0.0049721215,41.487245196,"1,256.67",201.37,"1,313.67",R,4.75,360,2
38,687,4.75,116306.52,CUR,3.5,2019Q3,0.00000,0.00000,-3.54%,-0.233333333,0.00520,1.00522,2.07%,2.10%,0.0051907023,40.956592806,"1,287.67",199.43,"1,424.67",R,4.75,360,2
40,679,4.125,69023.86,DEL,4.9,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,62.782525658,"1,163.00",185.37,"1,185.67",C,4.125,360,1
40,679,4.125,68780.7,CUR,5,2016Q3,0.00000,0.00000,-3.92%,-0.033333333,0.00541,1.00542,1.56%,2.19%,0.0053936623,61.611986649,"1,157.33",187.07,"1,226.00",C,4.125,360,1
33,733,4.25,190406.16,CUR,4,2018Q2,-0.03334,-0.13333,-9.92%,-0.066666667,0.00863,1.00867,3.20%,3.51%,0.0085966147,73.682015446,"1,264.33",202.57,"1,344.67",C,4.25,360,1
39,778,3.5,207036.79,CUR,5,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,62.599869336,"1,125.33",185.57,"1,204.00",C,3.5,360,2
46,811,5.625,158655.69,DEL,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,82.387622201,707.33,202.17,752.00,R,5.625,360,1
46,811,5.625,158245.69,DEL,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,80.356146403,739.33,201.80,774.00,R,5.625,360,1
32,793,4.375,104924.09,DEL,4.4,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,48.990021098,"1,172.00",193.13,"1,263.33",R,4.375,360,2
34,680,4,107945.01,DEL,4,2018Q1,-0.01626,-0.06667,-10.95%,-0.166666667,0.00630,1.00632,2.86%,2.55%,0.0062798788,39.210345983,"1,312.33",198.83,"1,370.67",C,4,360,1
21,791,3.75,80235.63,CUR,5.1,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,48.861163372,"1,125.33",185.57,"1,204.00",C,3.75,180,1
42,788,4.375,284071.46,CUR,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,76.657246574,"1,246.00",187.07,"1,252.67",C,4.375,360,1
35,732,5.125,130659.16,CUR,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,42.275841707,619.33,203.83,626.00,C,5.125,360,1
46,786,5.125,,CUR,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,75.137707574,567.67,176.90,623.33,R,5.125,360,1
49,781,4.375,207831.25,CUR,7.2,2013Q3,-0.04064,-0.30000,-9.96%,-0.2,0.00780,1.00783,1.92%,3.17%,0.0077732548,68.287277188,882.33,204.17,988.33,C,4.375,360,1
43,748,6,218803.27,DEL,9.4,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,91.271329657,534.33,171.33,559.33,B,6,360,2
43,748,6,218328.1,CUR,9.6,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,90.719333243,588.33,173.87,606.67,B,6,360,2
43,748,3,187865.53,CUR,5.6,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,67.721387214,"1,158.00",193.03,"1,271.33",B,6,360,2
25,776,5.125,273408.85,SDQ,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,80.962207134,739.33,201.80,774.00,R,5.125,360,1
25,785,5.125,202679.14,DEL,9.8,2010Q4,0.00351,0.03333,-4.36%,-0.166666667,0.00501,1.00502,2.57%,2.02%,0.0049939606,80.111984388,542.33,188.00,583.33,R,5.125,360,2
25,785,5.125,201845.59,CUR,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,80.81536993,582.33,195.90,567.00,R,5.125,360,2
25,785,5.125,196790.81,DEL,8.1,2012Q3,-0.02053,-0.16667,-10.74%,-0.066666667,0.00135,1.00135,2.53%,0.54%,0.0013476634,77.727127661,780.33,202.40,873.00,R,5.125,360,2
25,785,5.125,195937.91,DEL,7.7,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,76.150649163,908.00,202.27,915.00,R,5.125,360,2
25,785,5.125,195074.03,CUR,7.7,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,74.180372583,953.33,203.60,952.00,R,5.125,360,2
25,785,5.125,190522.63,DEL,6.3,2014Q2,-0.07257,-0.46667,-17.70%,-0.266666667,0.01345,1.01354,2.67%,5.53%,0.0133560154,65.409683089,987.00,208.20,"1,039.33",R,5.125,360,2
25,785,5.125,189589.08,DEL,6.1,2014Q3,-0.02174,-0.13333,-16.13%,-0.466666667,0.01214,1.01221,3.12%,4.97%,0.012062053,64.48210636,"1,030.67",207.13,"1,066.67",R,5.125,360,2
25,785,5.125,188960.04,DEL,5.8,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,63.452077469,"1,049.33",200.43,"1,074.33",R,5.125,360,2
25,785,5.125,188006.38,DEL,5.5,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,62.447836896,977.00,191.53,"1,084.33",R,5.125,360,2
25,785,5.125,187040.44,DEL,5.6,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,61.495969711,"1,158.00",193.03,"1,271.33",R,5.125,360,2
25,785,5.125,186062.08,DEL,5.1,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,60.455555547,"1,166.67",191.63,"1,149.00",R,5.125,360,2
25,785,5.125,184737.99,DEL,5.1,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,59.059608807,"1,125.33",185.57,"1,204.00",R,5.125,360,2
23,792,2.875,106332.57,CUR,6.7,2013Q4,-0.04236,-0.30000,-11.11%,-0.3,0.00795,1.00798,2.61%,3.23%,0.0079192739,38.693171897,"1,009.00",201.90,"1,026.00",R,2.875,120,2
30,794,6,190069.26,DEL,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,76.009455338,908.00,202.27,915.00,C,6,360,1
30,794,6,188685.2,CUR,7.5,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,73.215818898,953.33,203.60,952.00,C,6,360,1
30,794,6,181367.73,DEL,6.1,2014Q2,-0.07257,-0.46667,-17.70%,-0.266666667,0.01345,1.01354,2.67%,5.53%,0.0133560154,64.326754336,987.00,208.20,"1,039.33",C,6,360,1
30,794,6,179853.89,CUR,5.9,2014Q3,-0.02174,-0.13333,-16.13%,-0.466666667,0.01214,1.01221,3.12%,4.97%,0.012062053,63.07740344,"1,030.67",207.13,"1,066.67",C,6,360,1
30,794,6,176190.76,SDQ,5.4,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,60.358620155,977.00,191.53,"1,084.33",C,6,360,1
40,689,6.25,349151.65,DEL,6.8,2008Q4,0.13492,0.86667,43.06%,0.6666666667,-0.02188,0.97836,-2.75%,-8.38%,-0.022116676,92.717964566,663.00,178.03,638.67,B,6.25,360,2
58,746,6,169173.84,CUR,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,84.441114987,567.67,176.90,623.33,R,6,360,2
51,745,7.125,,CUR,5,2007Q4,0.02817,0.13333,8.27%,0.1666666667,0.00606,1.00608,1.97%,2.45%,0.0060416952,62.322185068,"1,166.00",177.43,"1,188.33",R,7.125,360,1
60,701,6.375,148759.44,CUR,9.9,2010Q1,-0.01012,-0.10000,18.95%,0.3,0.00384,1.00385,1.71%,1.55%,0.0038330486,102.91683004,618.00,182.07,657.67,B,6.375,360,2
34,698,5.75,410711.23,DEL,9.5,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,81.002148784,534.33,171.33,559.33,B,5.75,360,1
38,703,6.25,181610.93,CUR,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,86.614654824,707.33,202.17,752.00,R,6.25,180,2
33,710,4.75,265547.65,CUR,5.1,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,69.6990791,"1,166.67",191.63,"1,149.00",R,4.75,360,1
46,746,3.75,390112.44,DEL,5.1,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,47.668125787,"1,166.67",191.63,"1,149.00",C,3.75,360,2
46,746,3.75,388136.72,CUR,5.1,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,46.6636833,"1,125.33",185.57,"1,204.00",C,3.75,360,2
16,765,2.875,,CUR,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,56.468156171,908.00,202.27,915.00,C,2.875,180,2
25,726,4.875,,CUR,9.8,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,69.846782638,588.33,173.87,606.67,R,4.875,360,2
42,745,4.5,283353.97,CUR,5,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,69.63423786,"1,125.33",185.57,"1,204.00",R,4.5,360,2
42,745,4.5,280804.37,CUR,4.9,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,67.668842333,"1,163.00",185.37,"1,185.67",R,4.5,360,2
27,780,4.875,281850.78,PPY,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,60.664565663,707.33,202.17,752.00,C,4.875,360,2
45,682,6.375,352208.82,CUR,9.5,2010Q3,-0.01745,-0.16667,-1.73%,-0.2,0.00735,1.00737,3.18%,2.98%,0.0073181624,81.624072776,579.67,184.63,574.00,R,6.375,360,2
45,682,6.375,350064.8,CUR,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,83.183224285,582.33,195.90,567.00,R,6.375,360,2
45,682,6.375,342000.47,CUR,7.7,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,78.885003338,908.00,202.27,915.00,R,6.375,360,2
25,744,3.375,353548.87,CUR,3.9,2018Q4,0.00881,0.03333,-8.06%,-0.166666667,0.00271,1.00271,2.52%,1.09%,0.002705985,40.421868609,"1,176.00",202.63,"1,306.67",C,3.375,360,1
31,783,6.125,225222.22,CUR,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,95.675700979,602.00,184.23,599.67,B,6.125,360,2
47,733,6.75,162751.8,SDQ,6.1,2014Q2,-0.07257,-0.46667,-17.70%,-0.266666667,0.01345,1.01354,2.67%,5.53%,0.0133560154,89.842026086,987.00,208.20,"1,039.33",B,6.75,360,1
39,728,4.875,96781.97,CUR,4.9,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,57.822547199,"1,163.00",185.37,"1,185.67",C,4.875,360,2
40,740,4.875,133337.04,CUR,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,50.038219467,582.33,195.90,567.00,R,4.875,180,1
36,753,4.75,41683.18,CUR,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,60.28293075,908.00,202.27,915.00,C,4.75,180,1
49,697,6.25,348133.16,CUR,8.5,2011Q4,-0.04159,-0.36667,-9.12%,-0.066666667,0.01153,1.01159,1.61%,4.72%,0.0114599959,102.03022279,671.67,200.77,691.33,R,6.25,360,1
49,697,6.25,325672.7,CUR,5,2015Q3,-0.06331,-0.33333,-15.93%,-0.1,0.00330,1.00331,2.44%,1.33%,0.003295669,75.035643876,"1,166.67",191.63,"1,149.00",R,6.25,360,1
49,697,6.25,320664.28,CUR,4.9,2016Q2,-0.00678,-0.03333,-9.82%,-0.1,0.00469,1.00470,1.34%,1.89%,0.0046814472,71.319718985,"1,163.00",185.37,"1,185.67",R,6.25,360,1
36,755,6.25,176895.42,SDQ,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,99.113355306,619.33,203.83,626.00,B,6.25,360,2
49,718,6.375,174840.43,DEL,9.4,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,88.014724396,534.33,171.33,559.33,B,6.375,360,1
49,718,6.375,174330.19,DEL,9.6,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,87.416963335,588.33,173.87,606.67,B,6.375,360,1
49,718,6.375,173811.78,SDQ,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,87.237612226,567.67,176.90,623.33,B,6.375,360,1
42,685,4.375,27638.38,DEL,3.5,2019Q4,-0.02791,-0.10000,-7.02%,0,0.00526,1.00527,2.33%,2.13%,0.0052470168,18.834081761,"1,432.67",198.87,"1,490.00",R,4.375,180,1
16,792,4,44252.03,DEL,3.5,2019Q3,0.00000,0.00000,-3.54%,-0.233333333,0.00520,1.00522,2.07%,2.10%,0.0051907023,52.150194628,"1,287.67",199.43,"1,424.67",R,4,360,2
19,699,4.25,97025.21,CUR,6.1,2014Q3,-0.02174,-0.13333,-16.13%,-0.466666667,0.01214,1.01221,3.12%,4.97%,0.012062053,59.976278367,"1,030.67",207.13,"1,066.67",R,4.25,180,1
40,729,5.125,69739.61,CUR,5.3,2015Q2,-0.01824,-0.10000,-12.37%,-0.166666667,0.00739,1.00741,3.35%,3.00%,0.0073590392,26.204026329,"1,158.00",193.03,"1,271.33",R,5.125,360,2
40,674,5.875,195903.37,CUR,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,104.83564877,567.67,176.90,623.33,R,5.875,360,1
40,674,5.875,194560.98,CUR,9.4,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,105.7013562,602.00,184.23,599.67,R,5.875,360,1
48,673,5.375,219936.59,DEL,5.8,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,42.394775979,"1,049.33",200.43,"1,074.33",C,5.375,360,1
48,673,5.375,219262.29,CUR,5.5,2015Q1,-0.02968,-0.16667,-17.00%,-0.366666667,0.00782,1.00785,3.98%,3.18%,0.0077870859,41.806878456,977.00,191.53,"1,084.33",C,5.375,360,1
48,673,5.375,215765.98,CUR,5.1,2015Q4,-0.01316,-0.06667,-11.70%,-0.333333333,0.00033,1.00033,1.90%,0.13%,0.0003251492,39.596454993,"1,125.33",185.57,"1,204.00",C,5.375,360,1
48,673,5.375,211247.78,PPY,4.7,2016Q4,-0.02759,-0.13333,-5.30%,0,0.00501,1.00503,2.03%,2.03%,0.005002011,36.871658332,"1,246.00",187.07,"1,252.67",C,5.375,360,1
43,801,3.625,106178.53,CUR,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,45.539441571,"1,251.67",195.70,"1,316.67",B,3.625,360,1
43,735,4.5,497511.62,CUR,4.1,2017Q4,-0.03953,-0.16667,-13.29%,-0.066666667,0.00871,1.00875,2.80%,3.55%,0.0086727418,62.173269074,"1,251.67",195.70,"1,316.67",C,4.5,360,1
54,700,4.875,325419.16,DEL,7.3,2008Q4,0.13492,0.86667,43.06%,0.6666666667,-0.02188,0.97836,-2.75%,-8.38%,-0.022116676,86.519828848,663.00,178.03,638.67,R,4.875,180,1
54,700,4.875,322787.38,DEL,8.7,2009Q1,0.18555,1.40000,65.33%,0.8666666667,-0.01129,0.98877,-3.29%,-4.42%,-0.011354426,88.681629421,525.67,169.53,538.67,R,4.875,180,1
54,700,4.875,317459.36,DEL,9.5,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,87.55410525,534.33,171.33,559.33,R,4.875,180,1
17,727,4.25,206933.26,CUR,5.6,2014Q4,-0.06234,-0.36667,-17.79%,-0.133333333,0.00561,1.00563,2.88%,2.27%,0.005596441,54.938874431,"1,049.33",200.43,"1,074.33",B,4.25,180,2
25,761,4.875,184110.39,CUR,8.2,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,65.925224278,707.33,202.17,752.00,C,4.875,180,1
31,723,4.375,122084.2,PPY,7.9,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,70.507605838,908.00,202.27,915.00,R,4.375,180,2
26,758,5.25,44449.41,CUR,4.4,2017Q2,-0.04478,-0.20000,-10.88%,-0.2,0.00533,1.00534,2.16%,2.15%,0.0053155621,52.760672825,"1,172.00",193.13,"1,263.33",R,5.25,360,2
56,676,6.5,184040.42,SDQ,9.9,2009Q4,0.03067,0.30000,44.66%,0.3333333333,0.01092,1.01098,0.18%,4.47%,0.010864507,93.378062459,567.67,176.90,623.33,C,6.5,360,2
17,720,3.75,,CUR,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,43.588674509,739.33,201.80,774.00,C,3.75,360,2
50,780,4.5,332631.26,PPY,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,82.76018419,582.33,195.90,567.00,R,4.5,360,1
40,722,4.875,176375.65,CUR,9.6,2010Q2,-0.02055,-0.20000,3.58%,-0.1,0.00918,1.00922,2.80%,3.74%,0.0091360461,75.057256362,602.00,184.23,599.67,C,4.875,360,1
40,722,4.875,174277.74,CUR,9,2011Q1,-0.05037,-0.46667,-8.14%,0.0333333333,-0.00241,0.99760,1.93%,-0.96%,-0.002410208,77.355575509,582.33,195.90,567.00,C,4.875,360,1
31,787,3.75,158786.04,SDQ,3.7,2019Q3,0.00000,0.00000,-3.54%,-0.233333333,0.00520,1.00522,2.07%,2.10%,0.0051907023,48.781580615,"1,287.67",199.43,"1,424.67",R,3.75,180,1
36,679,4.75,144132.43,CUR,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,70.382822395,868.00,203.97,985.67,B,4.75,360,1
40,702,4.875,158300.8,CUR,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,59.496556206,739.33,201.80,774.00,R,4.875,360,2
30,703,5.5,87385.99,DEL,9.4,2009Q2,0.11778,1.03333,74.38%,1.4,-0.00144,0.99856,-3.92%,-0.57%,-0.001441974,75.78308932,534.33,171.33,559.33,B,5.5,180,1
30,703,5.5,86731.11,CUR,9.6,2009Q3,0.03521,0.33333,60.56%,1.0333333333,0.00363,1.00364,-3.05%,1.46%,0.0036279014,74.922980278,588.33,173.87,606.67,B,5.5,180,1
30,703,5.5,77402.72,CUR,9,2011Q3,-0.00738,-0.06667,-4.93%,0.0333333333,-0.00028,0.99972,0.95%,-0.11%,-0.000277864,71.171062311,619.33,203.83,626.00,B,5.5,180,1
30,703,5.5,75142.28,DEL,8.3,2012Q1,-0.04340,-0.36667,-8.49%,-0.366666667,0.00780,1.00783,2.65%,3.17%,0.0077690962,70.495897952,707.33,202.17,752.00,B,5.5,180,1
30,703,5.5,73988.58,CUR,8.2,2012Q2,-0.00810,-0.06667,-9.56%,-0.366666667,0.00429,1.00430,2.36%,1.73%,0.0042835871,67.619682256,739.33,201.80,774.00,B,5.5,180,1
30,703,5.5,71633.16,DEL,7.7,2012Q4,-0.02948,-0.23333,-9.65%,-0.166666667,0.00114,1.00114,1.47%,0.46%,0.0011374372,63.45805824,908.00,202.27,915.00,B,5.5,180,1
30,703,5.5,70833.55,DEL,7.7,2013Q1,-0.00858,-0.06667,-6.45%,-0.233333333,0.00882,1.00886,1.57%,3.59%,0.0087789975,61.396850386,953.33,203.60,952.00,B,5.5,180,1
30,703,5.5,69212.22,DEL,7.5,2013Q2,-0.02620,-0.20000,-8.13%,-0.066666667,0.00123,1.00123,1.26%,0.49%,0.001232444,57.996642805,868.00,203.97,985.67,B,5.5,180,1
